show_type;genre;running_minutes;source_language;season_id;series_id;finished;ranking;estreno_fecha;estreno_hora;efectos especiales
TV;Kids;24;English;212;182;true;1.8;15/08/2004;13:14:09;Sonido
TV;Kids;24;English;212;182;true;3.2;11/04/2008;13:12:29;Optico Sonido
TV;Kids;24;English;212;182;true;1.6;22/05/2020;12:48:00;Maquillaje Optico
TV;Kids;24;English;212;182;true;8.1;24/12/2008;15:39:32;Sonido
TV;Kids;24;English;221;185;true;7.7;12/10/1999;13:21:13;Maquillaje Optico Sonido
TV;Kids;24;English;213;182;true;4.7;01/06/2003;3:04:36;Optico
TV;Kids;24;English;213;182;false;5.5;22/03/2022;1:35:04;Maquillaje Optico
TV;Kids;24;English;212;182;false;8.5;15/03/2006;21:19:43;Optico
TV;Kids;24;English;214;182;true;1.8;06/02/1999;3:12:06;Maquillaje
TV;Kids;24;English;219;184;true;6.8;06/02/2015;22:44:15;Sonido
TV;Kids;24;English;215;182;true;9.2;02/08/2002;9:24:04;Maquillaje Optico Sonido
TV;Kids;24;English;219;184;false;2.3;03/03/2018;0:50:40;Optico Sonido
TV;Kids;24;English;215;182;true;0.2;07/12/1999;17:36:43;Maquillaje Optico Sonido
TV;Kids;24;English;221;185;false;5.7;14/03/2007;17:15:52;Optico Sonido
TV;Kids;24;English;222;185;true;8.1;29/01/2020;1:54:56;Optico Sonido
TV;4a;27;Tagalog;240;197;true;4.3;05/05/2008;10:46:49;Optico
TV;4a;30;Tagalog;240;197;true;3.3;28/05/2014;13:50:29;Maquillaje Sonido
TV;4a;28;Tagalog;240;197;true;9.9;06/10/2022;18:17:15;Optico Sonido
TV;4a;28;Tagalog;240;197;true;1.5;01/09/2011;12:09:46;Optico
TV;4a;31;Tagalog;240;197;false;4.10;10/02/2010;13:05:14;Optico Sonido
TV;4a;30;Tagalog;240;197;false;9.10;21/11/2018;17:16:50;Optico
TV;4a;26;Tagalog;240;197;false;4.6;12/10/2007;0:28:02;Maquillaje
TV;4a;27;Tagalog;240;197;false;6.4;20/02/2015;1:35:18;Maquillaje
TV;4a;27;Tagalog;240;197;false;1.3;14/10/2018;18:16:52;Maquillaje Optico Sonido
TV;4a;27;Tagalog;240;197;true;2.1;23/09/2011;19:51:59;Optico Sonido
TV;4a;27;Tagalog;240;197;false;1.10;27/12/2001;23:56:40;Maquillaje Optico Sonido
TV;4a;27;Tagalog;240;197;true;4.10;01/02/2015;9:12:46;Optico
TV;4a;27;Tagalog;240;197;false;6.5;12/08/2007;0:00:23;Maquillaje Sonido
TV;4a;27;Tagalog;240;197;true;2.5;07/04/2001;19:53:51;Maquillaje Sonido
TV;4a;27;Tagalog;240;197;true;5.3;24/04/2004;3:58:02;Maquillaje Optico
TV;4a;28;Tagalog;240;197;true;0.2;03/10/2012;2:22:16;Sonido
TV;4a;27;Tagalog;240;197;true;8.1;10/09/2006;6:56:38;Maquillaje Sonido
TV;4a;27;Tagalog;240;197;true;7.6;27/05/2008;7:46:35;Optico Sonido
TV;4a;27;Tagalog;240;197;true;5.8;06/01/2021;1:41:12;Maquillaje
TV;4a;26;Tagalog;240;197;true;7.10;23/03/2002;8:02:43;Maquillaje
TV;4a;30;Tagalog;240;197;false;3.6;23/05/2017;10:08:01;Maquillaje Sonido
TV;4a;30;Tagalog;240;197;true;6.1;24/06/2019;21:58:10;Maquillaje Optico
TV;4a;30;Tagalog;240;197;true;9.5;11/06/2008;6:24:42;Optico Sonido
TV;4a;30;Tagalog;240;197;false;2.3;24/02/2013;2:38:09;Maquillaje Optico
TV;4a;31;Tagalog;240;197;false;6.3;30/05/2022;6:10:57;Optico Sonido
TV;4a;35;Tagalog;240;197;false;4.7;16/08/2019;7:59:43;Optico Sonido
TV;4a;39;Tagalog;240;197;false;6.5;20/04/2016;7:23:43;Optico
TV;4a;36;Tagalog;240;197;true;7.5;13/10/1999;7:42:17;Sonido
TV;4a;42;Tagalog;240;197;true;2.10;10/07/1999;21:37:17;Maquillaje Optico
TV;4a;26;Tagalog;240;197;true;5.2;12/02/2019;2:04:20;Maquillaje Sonido
TV;4a;26;Tagalog;240;197;true;7.8;24/10/2014;5:55:18;Optico Sonido
TV;4a;26;Tagalog;240;197;true;2.9;30/05/2002;7:14:12;Optico Sonido
TV;4a;26;Tagalog;240;197;true;1.6;14/12/2012;18:14:33;Optico
TV;4a;27;Tagalog;240;197;true;8.7;18/11/2008;18:38:33;Maquillaje Optico Sonido
TV;4a;26;Tagalog;240;197;false;0.7;12/11/2022;16:43:10;Optico Sonido
Movies;Comedy;113;Tagalog;;;true;0.10;06/05/2019;0:56:07;Maquillaje Optico
Movies;Comedy;102;Tagalog;;;false;7.9;04/12/2015;18:30:23;Maquillaje Optico Sonido
Movies;Others;105;Tagalog;;;true;9.6;29/07/2009;20:54:37;Maquillaje Optico
TV;4a;29;Tagalog;241;198;false;3.1;04/07/2016;1:20:11;Maquillaje Sonido
TV;4a;28;Tagalog;241;198;false;1.4;17/09/2011;4:27:53;Maquillaje Sonido
TV;4a;27;Tagalog;241;198;false;4.4;04/04/2020;2:44:31;Optico
TV;4a;27;Tagalog;241;198;true;3.4;19/02/2017;16:21:45;Maquillaje Sonido
TV;4a;28;Tagalog;241;198;false;5.6;21/10/2021;18:36:51;Maquillaje Optico
TV;4a;28;Tagalog;241;198;false;7.4;27/01/2018;13:09:32;Maquillaje Sonido
TV;4a;28;Tagalog;241;198;true;4.1;12/10/2005;5:53:26;Optico
TV;Kids;24;English;215;182;true;9.5;01/10/2020;0:16:17;Optico Sonido
TV;Kids;24;English;215;182;false;8.10;27/03/2001;13:27:18;Maquillaje
TV;Kids;24;English;215;182;true;2.2;24/01/2022;11:29:24;Maquillaje Optico
TV;Kids;24;English;215;182;false;8.1;30/04/2017;16:49:56;Maquillaje Optico
TV;Kids;24;English;215;182;true;7.10;11/12/2014;22:03:23;Maquillaje
TV;Kids;24;English;215;182;true;2.3;24/11/2012;8:06:58;Optico Sonido
TV;Kids;24;English;215;182;true;1.10;25/01/2018;15:04:24;Sonido
TV;Kids;24;English;215;182;true;5.6;17/09/2020;7:10:36;Maquillaje
TV;Kids;24;English;215;182;true;4.2;21/12/2019;21:30:35;Optico
TV;Kids;24;English;215;182;true;7.0;06/12/2019;5:00:55;Maquillaje Optico Sonido
TV;Kids;24;English;215;182;true;7.3;19/06/2019;23:16:30;Optico Sonido
TV;Documentary and Biography;46;English;202;173;false;1.10;28/06/2006;16:17:14;Optico Sonido
TV;4a;25;Tagalog;241;198;false;8.4;19/04/1999;17:58:28;Maquillaje Sonido
TV;4a;24;Tagalog;241;198;false;4.10;19/10/2010;5:57:51;Maquillaje Optico Sonido
TV;4a;25;Tagalog;241;198;false;2.10;10/09/2021;2:52:01;Sonido
TV;4a;26;Tagalog;241;198;false;7.6;19/01/2005;10:38:10;Maquillaje
TV;4a;25;Tagalog;241;198;true;3.10;24/02/2017;22:03:19;Maquillaje Optico Sonido
TV;4a;27;Tagalog;241;198;false;1.10;15/08/2005;8:45:57;Sonido
TV;4a;23;Tagalog;241;198;false;0.5;25/02/2018;14:37:20;Optico
TV;4a;27;Tagalog;241;198;true;8.10;26/02/2005;7:08:02;Optico
TV;4a;24;Tagalog;241;198;true;5.5;06/05/2005;13:56:03;Optico
TV;4a;27;Tagalog;241;198;false;0.9;10/07/2022;22:47:42;Maquillaje Optico
TV;4a;25;Tagalog;241;198;false;4.3;08/03/2022;16:19:23;Maquillaje Optico Sonido
TV;4a;30;Tagalog;241;198;false;3.10;29/08/2015;19:46:04;Optico Sonido
TV;4a;30;Tagalog;241;198;false;8.8;17/01/2003;18:58:55;Maquillaje Sonido
Movies;Kids;80;English;;;false;3.8;02/06/2013;4:13:31;Optico
TV;Kids;24;English;214;182;true;4.1;03/08/2005;18:39:25;Optico Sonido
TV;Kids;24;English;214;182;false;1.8;12/07/2008;8:28:40;Sonido
TV;Kids;24;English;214;182;true;5.1;23/02/2015;16:29:08;Optico
Movies;Comedy;89;Malay;;;false;9.2;22/06/2000;6:08:35;Maquillaje Optico
Movies;Others;107;Malay;;;true;3.3;16/09/2008;3:23:00;Maquillaje
Movies;Action and Adventure;112;Malay;;;false;6.4;31/10/2018;3:52:19;Maquillaje
Movies;Action and Adventure;105;Malay;;;true;4.4;08/01/2011;3:53:39;Maquillaje Optico Sonido
Movies;Action and Adventure;105;Malay;;;false;0.8;16/05/2021;5:20:25;Maquillaje Sonido
Movies;Others;91;Malay;;;false;2.8;10/04/2007;11:06:20;Optico Sonido
Movies;Others;92;Malay;;;true;6.5;11/06/2004;13:46:23;Optico Sonido
Movies;Others;93;Malay;;;false;9.5;13/09/2014;10:24:23;Maquillaje Sonido
Movies;Others;83;Malay;;;true;9.12;12/04/2017;14:09:49;Maquillaje Optico Sonido
Movies;Horror;114;English;;;false;4.3;29/11/2018;2:06:24;Maquillaje Optico Sonido
Movies;Others;100;Malay;;;true;1.8;13/10/2015;8:54:06;Maquillaje Optico Sonido
Movies;Action and Adventure;109;English;;;true;1.11;29/11/2009;17:41:46;Optico Sonido
Movies;Horror;74;Malay;;;true;6.1;05/12/2017;5:03:59;Maquillaje Optico Sonido
Movies;Others;91;Malay;;;false;9.8;26/02/2001;21:14:32;Maquillaje Optico Sonido
Movies;Comedy;77;Malay;;;false;3.2;26/04/2021;4:36:46;Maquillaje Optico
Movies;Others;86;Malay;;;false;9.4;27/09/2018;6:35:58;Optico
Movies;Comedy;85;English;;;false;3.5;05/04/2007;21:28:59;Maquillaje Optico Sonido
Movies;Kids;80;English;;;false;2.1;13/10/2021;0:27:59;Maquillaje Sonido
Movies;Action and Adventure;113;English;;;false;4.2;23/01/2004;14:41:43;Maquillaje
Movies;Sci-Fi;87;English;;;false;9.3;26/03/2003;18:43:40;Maquillaje Optico
Movies;Comedy;83;English;;;true;2.2;27/03/2002;20:50:51;Optico Sonido
Movies;Action and Adventure;165;English;;;false;2.5;13/02/2006;21:46:21;Sonido
Movies;Others;69;Malay;;;false;9.1;11/05/2004;21:59:16;Sonido
Movies;Horror;87;Malay;;;false;6.10;06/08/2015;7:47:50;Maquillaje
Movies;Others;90;Malay;;;true;1.1;22/08/2001;12:15:18;Optico
Movies;Action and Adventure;94;English;;;false;6.10;19/05/2004;10:08:28;Optico Sonido
Movies;Horror;103;English;;;false;5.2;20/02/2016;15:28:27;Sonido
Movies;Horror;102;Thai;;;true;5.4;29/09/2014;7:35:17;Maquillaje Sonido
Movies;Comedy;95;English;;;true;3.5;05/02/2006;12:15:47;Maquillaje Optico
Movies;Action and Adventure;94;English;;;false;7.9;25/06/2005;8:17:31;Optico Sonido
Movies;4a;132;English;;;false;4.1;02/10/2014;0:17:59;Sonido
Movies;Thriller;82;Malay;;;false;6.6;28/10/2018;9:57:29;Sonido
Movies;Horror;97;Tagalog;;;false;7.4;06/06/2010;12:58:39;Maquillaje Optico
Movies;Comedy;79;Malay;;;false;3.5;11/04/2011;9:58:34;Maquillaje
Movies;Comedy;92;Thai;;;false;9.6;30/11/2013;4:40:57;Maquillaje Optico
Movies;Romance;101;Thai;;;false;8.3;01/09/1999;1:08:04;Optico Sonido
Movies;4a;113;English;;;false;8.7;25/04/2015;23:44:42;Optico Sonido
Movies;Horror;101;English;;;true;2.2;24/10/2010;21:30:55;Maquillaje Optico
Movies;4a;90;English;;;false;9.8;22/07/2004;16:16:02;Optico Sonido
Movies;4a;107;English;;;false;4.1;31/10/2018;8:24:22;Maquillaje Optico Sonido
Movies;4a;123;English;;;true;1.4;19/10/2019;6:44:42;Maquillaje Optico
Movies;Action and Adventure;93;English;;;false;2.18;04/01/2003;13:03:43;Optico
Movies;Thriller;118;English;;;true;2.27;10/07/1999;2:33:44;Optico
Movies;Kids;86;English;;;true;7.4;10/12/2015;7:47:04;Sonido
Movies;Documentary and Biography;86;;;;false;5.8;08/03/2013;1:07:55;Maquillaje
Movies;4a;94;Tagalog;;;true;6.6;09/06/2017;14:31:31;Optico Sonido
Movies;4a;94;Tagalog;;;true;1.4;16/07/2017;11:02:26;Maquillaje
Movies;4a;109;Tagalog;;;false;9.12;17/04/2009;15:18:39;Optico
Movies;4a;95;Tagalog;;;true;9.18;26/03/2004;1:59:59;Maquillaje Optico
Movies;4a;87;Tagalog;;;false;8.4;07/05/2007;20:01:28;Maquillaje Sonido
Movies;4a;124;Tagalog;;;true;0.3;22/02/2007;1:49:29;Sonido
Movies;4a;102;Tagalog;;;false;8.4;02/06/2019;0:12:21;Optico
Movies;Comedy;117;Tagalog;;;true;2.5;30/06/2020;11:38:04;Optico Sonido
Movies;4a;104;Tagalog;;;false;6.7;23/08/2019;11:50:29;Maquillaje Optico Sonido
Movies;4a;76;Tagalog;;;true;6.10;22/01/2015;2:32:28;Optico Sonido
Movies;4a;87;Tagalog;;;true;2.8;17/09/2016;2:23:02;Maquillaje Optico Sonido
Movies;Thriller;88;Tagalog;;;true;4.8;14/07/2019;4:12:17;Maquillaje Optico
Movies;4a;95;Tagalog;;;false;0.2;16/04/2006;14:55:14;Maquillaje Sonido
Movies;Comedy;92;Indonesian;;;false;8.4;27/03/2008;11:49:42;Maquillaje
Movies;Kids;77;Danish;;;false;9.9;27/09/2009;1:09:14;Maquillaje Optico
Movies;4a;84;Indonesian;;;true;9.10;15/04/2006;20:25:08;Maquillaje
Movies;Comedy;102;Indonesian;;;true;0.3;07/08/2007;20:48:21;Maquillaje Optico Sonido
Movies;Comedy;89;Indonesian;;;true;9.1;21/06/2006;9:50:43;Maquillaje
Movies;Horror;85;Indonesian;;;false;2.7;08/09/2002;4:58:45;Maquillaje
Movies;Comedy;89;Indonesian;;;false;0.2;08/01/2022;7:51:48;Sonido
Movies;Romance;91;Indonesian;;;true;6.8;30/11/2014;18:32:31;Maquillaje Sonido
Movies;4a;78;Indonesian;;;false;8.10;25/12/2001;7:34:11;Sonido
Movies;Romance;87;Indonesian;;;true;3.5;17/12/2005;4:32:39;Maquillaje Optico Sonido
Movies;4a;96;Indonesian;;;false;5.8;24/10/2009;2:40:51;Maquillaje Sonido
Movies;Romance;89;Indonesian;;;true;1.9;31/10/2003;8:17:59;Sonido
Movies;Comedy;93;Indonesian;;;false;0.8;12/11/2013;16:59:05;Maquillaje Optico Sonido
Movies;Comedy;96;Indonesian;;;false;7.7;29/09/2002;2:36:49;Maquillaje Optico Sonido
Movies;4a;96;Indonesian;;;true;0.5;31/08/2020;15:22:27;Maquillaje
Movies;Horror;80;Indonesian;;;true;8.2;27/04/2015;18:37:52;Maquillaje
TV;4a;27;Tagalog;262;218;true;8.6;08/10/1999;2:37:23;Optico Sonido
TV;4a;27;Tagalog;262;218;true;3.10;22/10/1999;17:06:54;Maquillaje Optico
TV;4a;28;Tagalog;262;218;true;9.2;12/09/2013;4:00:18;Maquillaje
TV;4a;27;Tagalog;262;218;true;7.1;10/10/2022;6:08:14;Optico
TV;4a;30;Tagalog;262;218;false;6.10;03/11/2017;19:47:09;Maquillaje
TV;4a;30;Tagalog;262;218;true;0.8;01/12/2013;17:10:52;Maquillaje Sonido
TV;4a;31;Tagalog;262;218;false;6.1;29/01/2023;7:24:33;Maquillaje Sonido
TV;4a;32;Tagalog;262;218;false;4.3;09/09/2013;21:26:11;Maquillaje
TV;4a;29;Tagalog;262;218;false;2.4;29/06/2004;23:58:26;Optico
Movies;4a;101;Indonesian;;;false;7.6;15/09/2000;7:38:32;Optico Sonido
Movies;4a;106;Indonesian;;;true;5.9;10/10/2017;18:10:33;Maquillaje
Movies;Comedy;89;Indonesian;;;true;4.7;28/01/2012;4:11:32;Maquillaje
Movies;4a;84;Indonesian;;;true;2.7;08/05/2000;4:18:01;Maquillaje Optico Sonido
Movies;Thriller;80;Indonesian;;;false;7.10;05/06/2004;12:16:46;Maquillaje Optico Sonido
Movies;Romance;93;Indonesian;;;false;2.4;07/01/2000;4:13:17;Optico
Movies;Comedy;93;Indonesian;;;true;4.9;18/12/2008;9:44:52;Maquillaje Optico Sonido
Movies;Romance;95;Indonesian;;;false;2.6;03/03/2014;8:36:54;Maquillaje Sonido
Movies;Comedy;96;Indonesian;;;true;4.3;31/08/2017;1:37:31;Maquillaje Optico Sonido
Movies;4a;108;Indonesian;;;true;5.10;23/08/2002;9:33:26;Maquillaje Optico Sonido
Movies;Horror;87;Malay;;;true;2.3;30/11/2020;0:04:49;Maquillaje Optico Sonido
Movies;4a;76;Indonesian;;;false;5.6;03/04/2014;5:59:19;Maquillaje Sonido
Movies;Romance;100;Indonesian;;;true;1.4;08/10/2008;13:08:03;Maquillaje Optico Sonido
Movies;4a;99;Indonesian;;;false;9.3;22/03/2000;9:00:45;Optico
Movies;Comedy;108;Indonesian;;;false;7.3;03/12/2006;21:26:11;Maquillaje Sonido
Movies;4a;102;Indonesian;;;false;0.9;13/09/2004;15:07:33;Maquillaje
Movies;Romance;111;Indonesian;;;false;2.1;01/09/2004;21:27:51;Sonido
Movies;4a;102;Indonesian;;;true;2.1;29/12/2004;4:56:21;Maquillaje Sonido
Movies;Comedy;96;Indonesian;;;false;7.3;03/05/2006;10:31:16;Optico Sonido
Movies;Romance;106;Indonesian;;;true;3.9;16/03/2019;20:02:22;Maquillaje Sonido
Movies;4a;102;Indonesian;;;true;6.10;23/09/2016;5:51:24;Maquillaje Optico Sonido
Movies;4a;107;Indonesian;;;true;3.9;23/02/2008;7:23:11;Optico Sonido
Movies;Comedy;95;Indonesian;;;false;7.5;27/01/1999;2:29:36;Maquillaje
Movies;Horror;95;Indonesian;;;true;0.10;26/12/2020;20:51:13;Maquillaje Optico Sonido
Movies;Comedy;99;Indonesian;;;false;1.1;02/01/2019;23:05:40;Optico
Movies;Comedy;99;Indonesian;;;false;8.9;06/03/2011;5:32:32;Sonido
Movies;4a;98;Indonesian;;;true;7.7;30/10/2006;6:21:25;Optico Sonido
Movies;Comedy;101;Indonesian;;;false;3.2;18/01/2013;14:02:14;Maquillaje Optico Sonido
Movies;Romance;100;Indonesian;;;false;9.4;10/12/2012;11:08:36;Optico
Movies;4a;130;Indonesian;;;false;2.8;21/04/2007;16:16:25;Maquillaje Optico Sonido
Movies;Horror;87;Indonesian;;;false;3.2;02/03/1999;8:23:14;Maquillaje Optico Sonido
Movies;Horror;95;Indonesian;;;true;1.3;24/03/2010;12:31:56;Maquillaje Optico
Movies;Comedy;88;Indonesian;;;true;9.1;19/01/2011;7:15:09;Maquillaje Sonido
Movies;4a;110;Indonesian;;;false;3.6;09/03/2003;8:24:28;Optico
Movies;Comedy;103;Indonesian;;;true;5.4;01/12/2003;0:00:40;Maquillaje Sonido
Movies;Horror;86;Indonesian;;;false;8.3;10/02/2012;4:46:23;Maquillaje
Movies;Comedy;87;Indonesian;;;true;1.2;22/03/2009;15:31:04;Maquillaje
Movies;Comedy;94;Indonesian;;;true;0.2;07/04/2013;16:34:09;Maquillaje Optico Sonido
Movies;Thriller;86;Indonesian;;;true;8.8;15/07/2016;6:48:29;Optico Sonido
Movies;Thriller;98;Indonesian;;;true;7.8;05/03/2019;13:54:42;Maquillaje Optico Sonido
Movies;Comedy;104;Indonesian;;;false;2.10;26/08/2022;11:20:29;Optico
TV;Comedy;22;English;264;26;true;7.6;04/03/2003;15:32:38;Maquillaje
TV;4a;43;English;267;176;true;7.3;20/10/2018;11:35:27;Maquillaje
TV;4a;43;English;267;176;false;7.1;29/05/2019;17:27:59;Maquillaje
TV;Action and Adventure;43;English;265;58;true;7.0;29/01/2023;3:42:51;Sonido
TV;4a;43;English;267;176;true;1.5;02/03/2016;18:55:07;Optico Sonido
TV;4a;43;English;267;176;false;8.1;20/08/2011;3:24:44;Maquillaje
TV;4a;43;English;267;176;true;9.5;29/10/2016;23:47:36;Sonido
TV;4a;43;English;267;176;true;6.10;07/03/2003;2:23:00;Maquillaje Sonido
TV;4a;43;English;267;176;true;7.6;11/09/2005;14:25:08;Sonido
TV;4a;44;English;267;176;false;4.1;31/08/2019;9:17:20;Maquillaje Sonido
TV;4a;43;English;267;176;true;5.10;16/08/2013;10:22:18;Maquillaje
TV;4a;43;English;267;176;true;3.7;17/08/2002;9:36:55;Sonido
TV;4a;43;English;267;176;true;3.10;17/02/2004;0:21:03;Sonido
TV;4a;43;English;267;176;false;6.5;13/06/2013;10:24:50;Optico
TV;4a;43;English;267;176;true;5.2;11/09/2019;2:52:54;Sonido
TV;4a;42;English;267;176;false;8.8;23/12/2018;5:24:58;Optico
TV;4a;43;English;267;176;true;8.12;25/09/2009;16:35:56;Optico Sonido
TV;4a;42;English;267;176;true;5.9;22/06/2022;22:18:17;Maquillaje Sonido
TV;4a;43;English;267;176;true;4.1;13/02/2013;3:22:42;Maquillaje Sonido
TV;4a;43;English;267;176;false;3.7;04/06/2020;1:11:13;Maquillaje Sonido
TV;4a;43;English;267;176;false;9.4;06/07/2009;16:20:27;Maquillaje Sonido
TV;Action and Adventure;45;English;265;58;false;3.8;18/05/2004;20:26:33;Maquillaje Optico
TV;4a;43;English;267;176;true;0.2;22/03/2000;10:31:17;Optico
TV;4a;43;English;267;176;false;3.9;29/08/2014;11:47:57;Optico Sonido
TV;4a;43;English;267;176;false;2.5;17/11/2019;18:45:34;Maquillaje Optico
TV;Action and Adventure;42;English;265;58;true;4.4;26/09/2012;5:32:03;Maquillaje Optico
TV;Action and Adventure;42;English;265;58;true;2.10;10/10/2015;5:48:41;Optico
Movies;Thriller;118;English;;;true;0.5;18/02/2002;20:55:11;Maquillaje Sonido
Movies;4a;93;Indonesian;;;true;2.7;03/03/2016;5:40:38;Optico
Movies;Comedy;98;Indonesian;;;false;3.5;23/11/2009;6:28:04;Sonido
Movies;Comedy;103;Indonesian;;;true;0.9;22/11/2001;7:10:11;Optico Sonido
Movies;4a;120;Indonesian;;;true;9.3;15/07/2018;14:42:56;Optico
Movies;Comedy;92;Indonesian;;;true;9.2;15/02/2014;20:00:58;Maquillaje Optico Sonido
Movies;Comedy;89;Indonesian;;;true;5.7;18/04/2021;13:12:30;Sonido
Movies;Comedy;94;Indonesian;;;true;9.5;24/04/2011;11:21:36;Maquillaje Sonido
Movies;4a;105;Indonesian;;;true;3.7;14/07/2014;10:57:21;Maquillaje Sonido
Movies;Comedy;83;Indonesian;;;false;4.2;01/12/2017;8:40:16;Optico
Movies;Horror;100;Indonesian;;;false;4.3;09/03/2009;10:02:29;Maquillaje Sonido
Movies;4a;86;Indonesian;;;false;7.6;27/08/2016;1:34:56;Optico
Movies;4a;95;Indonesian;;;false;9.1;01/09/2011;21:47:19;Maquillaje Optico Sonido
Movies;Romance;125;Indonesian;;;true;5.2;20/06/2001;4:49:45;Optico
Movies;Horror;97;Indonesian;;;false;2.1;16/05/2010;3:47:01;Sonido
Movies;Horror;105;Indonesian;;;true;3.2;22/01/2021;16:09:33;Sonido
Movies;Romance;104;Indonesian;;;true;8.5;24/12/2002;9:17:54;Optico
Movies;4a;93;Indonesian;;;false;4.8;05/06/2008;14:10:46;Optico
TV;4a;43;English;267;176;true;0.10;18/01/2007;4:56:35;Maquillaje Optico Sonido
Movies;4a;97;Indonesian;;;false;1.2;28/07/2018;7:10:27;Optico
Movies;Romance;82;Indonesian;;;false;6.5;17/06/2003;0:19:26;Maquillaje Sonido
TV;Comedy;21;English;266;27;true;5.8;16/10/2012;9:59:40;Maquillaje Optico
Movies;Romance;97;Indonesian;;;true;0.4;18/10/2018;16:39:49;Optico
TV;Action and Adventure;43;English;265;58;false;5.1;01/11/2001;12:40:08;Maquillaje Sonido
Movies;4a;94;Tagalog;;;false;4.7;21/07/2006;15:55:42;Maquillaje Optico
Movies;4a;99;Tagalog;;;true;9.6;20/06/2022;2:13:24;Maquillaje Optico
Movies;4a;95;Tagalog;;;true;7.9;20/03/2003;3:01:31;Maquillaje
Movies;Romance;90;Indonesian;;;true;9.5;25/02/2012;19:56:13;Maquillaje Optico Sonido
Movies;4a;79;Tagalog;;;false;8.7;15/02/2003;18:03:21;Sonido
Movies;4a;102;Tagalog;;;true;5.9;15/11/2011;21:28:46;Maquillaje Sonido
Movies;4a;105;Tagalog;;;true;3.5;25/04/2014;16:53:06;Maquillaje
Movies;Documentary and Biography;90;English;;;false;9.7;14/11/2018;17:41:04;Maquillaje
TV;Action and Adventure;42;English;270;223;true;9.10;07/01/2019;15:04:34;Maquillaje Optico
TV;Action and Adventure;46;English;270;223;true;0.5;05/07/2020;16:11:59;Optico Sonido
TV;Action and Adventure;43;English;270;223;false;5.6;06/07/2000;19:21:39;Optico
TV;Action and Adventure;42;English;270;223;false;0.1;06/05/2000;4:09:58;Optico Sonido
TV;Action and Adventure;43;English;270;223;false;3.1;27/07/2012;10:18:08;Sonido
TV;Action and Adventure;43;English;270;223;true;7.2;16/11/2016;11:18:51;Maquillaje Sonido
TV;Action and Adventure;43;English;270;223;false;4.7;20/08/2001;5:44:51;Optico Sonido
TV;Action and Adventure;42;English;270;223;true;4.10;28/11/1999;16:43:43;Maquillaje Optico
TV;Action and Adventure;43;English;270;223;false;2.1;08/01/2001;22:34:52;Maquillaje Optico
TV;Action and Adventure;43;English;270;223;false;0.2;02/05/2000;16:28:49;Maquillaje Optico Sonido
TV;4a;45;English;269;222;false;3.6;24/01/2003;4:00:03;Maquillaje Optico
Movies;4a;91;Tagalog;;;true;8.8;30/04/2017;1:50:42;Optico Sonido
TV;Action and Adventure;42;English;271;223;true;3.1;14/01/2013;16:01:41;Maquillaje Optico Sonido
TV;Action and Adventure;41;English;271;223;true;0.6;04/10/2016;7:53:56;Maquillaje Optico
TV;Action and Adventure;43;English;271;223;false;9.3;07/09/2011;7:25:37;Maquillaje Optico Sonido
TV;Action and Adventure;43;English;271;223;false;3.7;11/11/2012;23:16:22;Maquillaje Sonido
TV;Action and Adventure;42;English;271;223;false;0.10;12/12/2015;4:29:46;Optico
TV;Action and Adventure;43;English;271;223;true;9.8;27/10/2022;10:33:00;Sonido
TV;Action and Adventure;42;English;271;223;true;8.8;17/10/2004;22:56:08;Maquillaje Sonido
TV;Action and Adventure;43;English;271;223;false;2.1;01/08/2013;8:41:41;Optico Sonido
TV;Action and Adventure;43;English;271;223;true;1.10;29/01/1999;1:49:24;Sonido
TV;Action and Adventure;43;English;271;223;true;9.4;26/07/2015;1:02:35;Maquillaje
TV;Action and Adventure;42;English;271;223;true;2.4;10/12/2002;4:01:33;Maquillaje Optico Sonido
TV;Action and Adventure;42;English;271;223;false;3.2;30/01/2006;20:01:02;Maquillaje
TV;Action and Adventure;44;English;271;223;false;8.8;02/09/2006;21:54:26;Maquillaje Sonido
Movies;4a;104;English;;;false;1.1;30/05/2014;9:28:25;Sonido
Movies;Action and Adventure;104;English;;;false;5.9;13/02/2003;23:21:22;Sonido
Movies;4a;92;English;;;false;3.7;21/07/2018;13:52:48;Optico
Movies;Kids;85;English;;;false;1.6;21/07/2016;7:10:35;Maquillaje Sonido
Movies;Kids;81;English;;;false;9.8;07/05/2008;2:33:06;Maquillaje Optico Sonido
Movies;Comedy;90;Indonesian;;;true;4.16;31/01/1999;8:55:19;Maquillaje
TV;4a;77;Indonesian;283;234;false;4.24;01/05/2015;18:29:31;Optico Sonido
TV;4a;71;Indonesian;283;234;true;1.2;10/01/2021;15:39:02;Maquillaje Optico Sonido
TV;4a;92;Indonesian;283;234;false;7.4;13/05/2017;16:09:46;Sonido
TV;4a;68;Indonesian;283;234;false;6.4;24/04/2021;2:16:58;Maquillaje Optico Sonido
TV;4a;99;Indonesian;283;234;false;5.9;15/07/2021;1:38:22;Maquillaje Sonido
TV;4a;44;Indonesian;283;234;true;6.9;10/04/2013;23:18:27;Maquillaje Sonido
TV;4a;43;Indonesian;283;234;false;8.3;25/05/2015;19:39:49;Maquillaje Optico Sonido
TV;4a;77;Indonesian;283;234;false;7.2;31/03/2006;14:02:31;Sonido
TV;4a;72;Indonesian;283;234;true;3.10;10/02/2017;3:14:08;Optico
